,id,player_name,games,time,goals,xG,assists,xA,shots,key_passes,yellow_cards,red_cards,position,team_title,npg,npxG,xGChain,xGBuildup,year
2004,8227,Oskar Buur,1,20,0,0,0,0,0,0,0,0,S,Wolverhampton Wanderers,0,0,0,0,2020
2005,8286,Jack Robinson,11,879,0,0.696397169,1,0.671254516,6,1,3,0,D S,Sheffield United,0,0.696397169,1.971000543,1.945660718,2020
2006,8323,Josh Brownhill,33,2818,0,1.518221689,1,0.882493967,34,19,2,0,M S,Burnley,0,1.518221689,5.996074032,4.790278086,2020
2007,8351,Ki-Jana Hoever,12,568,0,0.057456035,0,0.184252966,1,3,1,0,D S,Wolverhampton Wanderers,0,0.057456035,1.222544033,1.02093799,2020
2008,8366,João Virgínia,1,48,0,0,0,0,0,0,0,0,S,Everton,0,0,0,0,2020
2009,8380,Pablo Marí,10,900,0,0.040522743,0,0.054243948,2,1,2,0,D,Arsenal,0,0.040522743,3.604974583,3.590738073,2020
2010,8482,Bailey Peacock-Farrell,4,360,0,0,0,0,0,0,0,0,GK,Burnley,0,0,0.007730924,0.007730924,2020
2011,8493,Jake Vokins,1,69,0,0,0,0.03704096,0,1,0,0,D,Southampton,0,0,0.172543928,0.135502979,2020
2012,8511,Alexandre Jankewitz,2,2,0,0,0,0,0,0,0,1,M S,Southampton,0,0,0.092008822,0.092008822,2020
2013,8566,Joel Mumbongo,4,33,0,0,0,0,0,0,1,0,S,Burnley,0,0,0,0,2020
2014,8704,Marek Rodák,2,180,0,0,0,0,0,0,0,0,GK,Fulham,0,0,0.020527512,0.020527512,2020
2015,8715,Illan Meslier,35,3150,0,0,0,0.042197324,0,1,0,0,GK,Leeds,0,0,5.92929398,5.887096663,2020
2016,8716,Luke Ayling,38,3400,0,1.439750447,0,2.988854175,24,26,7,0,D M,Leeds,0,1.439750447,14.19626155,11.88436425,2020
2017,8721,Jamie Shackleton,13,446,0,0,0,0.120877685,0,2,0,0,D M S,Leeds,0,0,2.193708245,2.193708245,2020
2018,8723,Ian Poveda-Ocampo,14,322,0,0.660413712,0,1.258312037,5,5,0,0,S,Leeds,0,0.660413712,2.022855317,0.104129592,2020
2019,8756,Dara O&#039;Shea,28,2098,0,0.064252788,0,0.119291768,3,5,3,0,D S,West Bromwich Albion,0,0.064252788,1.898305384,1.838441035,2020
2020,8757,Romaine Sawyers,19,1495,0,0.149906347,0,0.682290122,4,6,3,0,M S,West Bromwich Albion,0,0.149906347,1.843244545,1.186513171,2020
2021,8758,Kyle Edwards,5,110,0,0.118815787,0,0.021378838,2,1,0,0,M S,West Bromwich Albion,0,0.118815787,0.19228214,0.052087519,2020
2022,8777,Vitinha,19,500,0,0.664911379,1,0.720134935,8,12,0,0,M S,Wolverhampton Wanderers,0,0.664911379,1.945694854,1.477343654,2020
2023,8852,Konstantinos Tsimikas,2,4,0,0,0,0,0,0,0,0,S,Liverpool,0,0,0,0,2020
2024,8864,Matthew Cash,28,2389,0,0.247891438,2,1.905662615,9,21,6,1,D,Aston Villa,0,0.247891438,6.591602574,5.03345951,2020
2025,8868,Liam Delap,1,39,0,0.064085171,0,0,1,0,0,0,S,Manchester City,0,0.064085171,0.064085171,0,2020
2026,8905,Conor Townsend,25,2237,0,0.822823302,2,2.648506863,11,23,0,0,D M,West Bromwich Albion,0,0.822823302,6.119822977,3.785737064,2020
2027,8918,Max Lowe,8,554,0,0.086758116,0,0.187498435,2,2,1,0,D S,Sheffield United,0,0.086758116,1.30474665,1.030490108,2020
2028,8919,Leif Davis,2,28,0,0,0,0,0,0,0,0,S,Leeds,0,0,0.232999012,0.232999012,2020
2029,8940,Antonee Robinson,28,2158,0,0.467749074,0,2.032745026,10,29,4,1,D M S,Fulham,0,0.467749074,7.802951233,6.396044224,2020
2030,8941,Jacob Ramsey,22,593,0,0.574548911,0,0.211908303,11,6,0,0,M S,Aston Villa,0,0.574548911,2.227643296,1.694882825,2020
2031,8965,Vladimir Coufal,34,3056,0,1.39914868,7,6.389942045,15,45,3,0,D M,West Ham,0,1.39914868,14.9808833,8.577496558,2020
2032,8966,Filip Krovinovic,11,537,0,0.21568189,0,0.171874806,8,5,0,0,M S,West Bromwich Albion,0,0.21568189,0.695809597,0.477455568,2020
2033,9082,Lewis Richardson,2,2,0,0,0,0,0,0,0,0,S,Burnley,0,0,0,0,2020
2034,9086,Rhys Williams,9,661,0,0.553240098,0,0.222205341,7,2,0,0,D S,Liverpool,0,0.553240098,2.306015745,2.187169567,2020
2035,9098,Robert Sánchez,27,2430,0,0,0,0.025614949,0,1,2,0,GK,Brighton,0,0,3.148130476,3.122515529,2020
2036,9099,Andi Zeqiri,9,138,0,1.025947589,0,0.112493098,7,1,0,0,S,Brighton,0,1.025947589,0.829777382,0.485275537,2020
2037,9154,Elliot Anderson,1,3,0,0,0,0,0,0,0,0,S,Newcastle United,0,0,0,0,2020
2038,9209,Theo Corbeanu,1,7,0,0,0,0.023469822,0,1,0,0,S,Wolverhampton Wanderers,0,0,0.023469822,0,2020
2039,9219,Niall Huggins,1,35,0,0,0,0,0,0,0,0,S,Leeds,0,0,0.429236174,0.429236174,2020
2040,9222,Antwoine Hackford,1,4,0,0.103444666,0,0,1,0,0,0,S,Sheffield United,0,0.103444666,0.111830987,0.008386322,2020
2041,9249,Percy Tau,3,100,0,0,1,0.367365401,0,3,0,0,M S,Brighton,0,0,0.442519054,0.085826731,2020
2042,9250,Reda Khadra,1,3,0,0,0,0,0,0,0,0,S,Brighton,0,0,0,0,2020
2043,9256,Caleb Watts,3,30,0,0,0,0,0,0,1,0,S,Southampton,0,0,0,0,2020
2044,9257,Allan Tchaptchet,1,10,0,0,0,0,0,0,0,0,S,Southampton,0,0,0,0,2020
2045,9284,Jakub Moder,12,643,0,0.916810747,0,0.20512417,13,3,0,0,D M S,Brighton,0,0.916810747,1.857012313,1.186261192,2020
2046,9307,Iliman Ndiaye,1,10,0,0,0,0,0,0,0,0,S,Sheffield United,0,0,0,0,2020
2047,9311,Thakgalo Leshabela,1,8,0,0,0,0,0,0,0,0,S,Leicester,0,0,1.002465725,1.002465725,2020
2048,9332,Dane Scarlett,1,1,0,0,0,0,0,0,0,0,S,Tottenham,0,0,0,0,2020
2049,9356,Carney Chukwuemeka,2,16,0,0.056043904,0,0,1,0,0,0,S,Aston Villa,0,0.056043904,0.056043904,0,2020
2050,9359,Shola Shoretire,2,4,0,0,0,0,0,0,0,0,S,Manchester United,0,0,0,0,2020
2051,9395,Sidnei Tavares,2,84,0,0.020798454,0,0,1,0,0,0,M S,Leicester,0,0.020798454,0.020798454,0,2020
2052,9406,Nathan Broadhead,1,1,0,0,0,0,0,0,0,0,S,Everton,0,0,0,0,2020
2053,9415,Jaden Philogene-Bidace,1,1,0,0,0,0,0,0,0,0,S,Aston Villa,0,0,0.056043904,0.056043904,2020
2054,9423,Gaetano Berardi,2,113,0,0.074760616,0,0,1,0,0,0,D S,Leeds,0,0.074760616,0.231277935,0.231277935,2020
2055,9540,Femi Seriki,1,1,0,0,0,0,0,0,0,0,S,Sheffield United,0,0,0,0,2020
2056,9552,Tyrese Francois,1,13,0,0,0,0,0,0,0,0,S,Fulham,0,0,0,0,2020
2057,9557,William Fish,1,1,0,0,0,0,0,0,0,0,S,Manchester United,0,0,0,0,2020
2058,9558,Hannibal Mejbri,1,3,0,0,0,0,0,0,0,0,S,Manchester United,0,0,0,0,2020
2059,531,Michail Antonio,4,360,4,3.501185551,3,1.480939627,18,7,0,1,F,West Ham,4,2.740016654,4.366581485,0.763064181,2021
2060,1228,Bruno Fernandes,5,448,4,1.212081559,0,2.180627897,17,11,2,0,M,Manchester United,4,1.212081559,3.830892399,1.164217412,2021
2061,1250,Mohamed Salah,5,450,4,3.536844075,2,1.613451384,22,14,1,0,F,Liverpool,3,2.775675252,5.884465516,3.237520091,2021
2062,594,Romelu Lukaku,4,360,3,2.838838279,0,1.493851647,15,8,0,0,F,Chelsea,3,2.838838279,5.027588785,1.913888626,2021
2063,755,Jamie Vardy,5,445,3,2.063916802,1,0.367360506,11,6,1,0,F,Leicester,3,2.063916802,2.609447069,0.178169763,2021
2064,762,Demarai Gray,5,436,3,1.084401272,0,0.49712877,10,6,0,0,F M,Everton,3,1.084401272,1.83836782,0.514408529,2021
2065,838,Sadio Mané,5,450,3,4.1173186,0,0.742682159,24,6,0,0,F,Liverpool,3,4.1173186,5.752619326,1.964259768,2021
2066,2371,Cristiano Ronaldo,2,180,3,3.317251325,0,0.021525661,13,1,0,0,F,Manchester United,3,3.317251325,3.367390752,0.093188042,2021
2067,3585,Said Benrahma,5,424,3,1.216762267,2,1.183870502,11,7,0,0,F M,West Ham,3,1.216762267,3.93549484,1.616305873,2021
2068,3621,Neal Maupay,5,408,3,2.193224289,0,0.124265675,10,4,1,0,F,Brighton,2,1.432055421,2.038858622,0.48253754,2021
2069,5555,Dominic Calvert-Lewin,3,253,3,3.162492216,0,0.139214464,11,3,0,0,F,Everton,1,1.640191361,1.795134686,0.032003637,2021
2070,5675,Ismaila Sarr,5,450,3,1.812890068,0,0.664358154,13,9,0,0,M,Watford,3,1.812890068,3.275685608,1.139392868,2021
2071,7490,Mason Greenwood,5,433,3,1.071307071,0,0.545893472,13,7,0,0,F M,Manchester United,3,1.071307071,1.629576907,0.664509729,2021
2072,101,Allan Saint-Maximin,5,450,2,0.820696248,2,1.387679879,11,11,0,0,F,Newcastle United,2,0.820696248,3.279522397,1.097632542,2021
2073,453,Son Heung-Min,4,346,2,0.973576285,0,0.184433309,12,4,0,0,F M,Tottenham,2,0.973576285,1.210903212,0.327409115,2021
2074,468,Callum Wilson,3,247,2,1.950675875,0,0.02925388,10,1,1,0,F,Newcastle United,2,1.950675875,1.935294777,0.015277616,2021
2075,558,Jesse Lingard,3,38,2,0.423715692,0,0.044059619,2,1,0,0,S,Manchester United,2,0.423715692,0.483118072,0.015342765,2021
2076,986,Danny Ings,5,431,2,1.133588929,2,0.162823431,6,2,1,0,F,Aston Villa,1,0.372420091,0.485614808,0.241415201,2021
2077,998,Ivan Toney,5,450,2,1.622895557,1,1.624217305,12,7,1,0,F,Brentford,1,0.861763526,2.025618657,0.50152665,2021
2078,2335,Pablo Fornals,5,449,2,0.906735651,1,1.17973282,8,10,0,0,M,West Ham,2,0.906735651,3.686478361,1.724890478,2021
2079,3697,Odsonne Edouard,2,29,2,0.722955793,0,0.029116089,4,1,0,0,S,Crystal Palace,2,0.722955793,0.752071887,0,2021
2080,6441,Ferrán Torres,4,308,2,2.512166381,1,0.021644436,13,1,0,0,F,Manchester City,2,2.512166381,2.430477396,1.177093532,2021
2081,6854,Diogo Jota,5,354,2,2.322902709,0,1.414099589,15,9,0,0,F S,Liverpool,2,2.322902709,4.938289896,1.683749551,2021
2082,7696,Teemu Pukki,5,414,2,1.997100234,0,0.039517965,10,2,0,0,F,Norwich,1,1.235931367,1.075257048,0,2021
2083,8026,Raphinha,5,430,2,1.110074669,0,0.72384781,15,10,1,0,M,Leeds,2,1.110074669,2.121602699,0.60374729,2021
2084,9040,Conor Gallagher,4,360,2,2.598456979,1,1.472137466,10,7,1,0,M,Crystal Palace,2,2.598456979,3.257752724,0.143679462,2021
2085,9301,Emmanuel Dennis,5,413,2,1.227103235,1,0.249362826,11,4,2,0,F M,Watford,2,1.227103235,1.65999159,0.37342809,2021
2086,314,Ilkay Gündogan,5,430,1,1.235370189,0,1.395980485,13,9,1,0,M,Manchester City,1,1.235370189,3.297641344,1.265340332,2021
2087,318,Pierre-Emerick Aubameyang,4,269,1,1.061927982,0,0.424314857,9,5,0,0,F S,Arsenal,1,1.061927982,1.868857913,0.501404062,2021
2088,482,Roberto Firmino,3,77,1,0.512531474,0,0.115180567,2,2,0,0,F S,Liverpool,1,0.512531474,1.101164699,0.47345268,2021
2089,501,Danny Welbeck,3,169,1,0.195883535,0,0.087718852,3,1,0,0,F M S,Brighton,1,0.195883535,0.275978372,0.048503878,2021
2090,522,Wilfried Zaha,5,450,1,1.08805133,1,1.151407916,7,6,1,0,F,Crystal Palace,0,0.326882455,2.692551062,1.309351183,2021
2091,534,Aaron Cresswell,5,450,1,0.230337955,0,0.267133027,5,6,0,0,D,West Ham,1,0.230337955,1.521794751,1.24761726,2021
2092,618,Raheem Sterling,5,242,1,2.035459753,0,0.276868127,12,3,0,0,F S,Manchester City,1,2.035459753,3.262776896,1.095856413,2021
2093,645,Dele Alli,5,450,1,0.936277255,0,0,3,0,1,0,M,Tottenham,0,0.175108418,0.862660604,0.687552186,2021
2094,675,Jack Grealish,5,436,1,1.009571567,1,1.588370211,7,16,1,0,F M,Manchester City,1,1.009571567,5.85156247,3.625208959,2021
2095,750,Riyad Mahrez,4,141,1,1.285844689,1,1.38511536,7,6,0,0,F S,Manchester City,1,1.285844689,3.380840082,0.842137499,2021
2096,751,N&#039;Golo Kanté,3,111,1,0.023122439,0,0.552351505,1,2,0,0,M S,Chelsea,1,0.023122439,2.197278827,1.621804863,2021
2097,753,Marc Albrighton,2,180,1,0.059548266,0,0.127472907,1,2,1,0,M,Leicester,1,0.059548266,0.783133283,0.634867676,2021
2098,775,Andros Townsend,5,350,1,0.198802982,2,1.277183965,6,10,1,0,F M S,Everton,1,0.198802982,1.641794287,1.178029919,2021
2099,822,Patrick Bamford,5,438,1,1.846512802,2,0.399144554,15,3,1,0,F,Leeds,1,1.846512802,2.503967008,0.415401205,2021
2100,843,James Ward-Prowse,5,450,1,0.958632171,0,0.325201079,7,8,1,0,M,Southampton,0,0.197463304,0.991491914,0.865906924,2021
2101,1078,Sergi Canos,5,407,1,0.285764977,0,0.669959649,5,3,1,0,D M,Brentford,1,0.285764977,0.464249365,0.076746754,2021
2102,1621,Marcos Alonso,5,447,1,0.933852322,1,0.874087609,9,12,1,0,D,Chelsea,1,0.933852322,4.259838164,3.328973733,2021
2103,1653,Michael Keane,5,450,1,0.599405315,0,0.236653246,5,3,0,0,D,Everton,1,0.599405315,0.882820338,0.653454036,2021
2104,1654,Ben Mee,5,450,1,1.699233513,0,0.025418958,7,2,1,0,D,Burnley,1,1.699233513,0.14125699,0.128491593,2021
2105,1665,James Tarkowski,5,450,1,1.230516283,0,0,7,0,1,0,D,Burnley,1,1.230516283,0.238689947,0.238689947,2021
2106,1719,Javier Manquillo,2,164,1,0.26494351,0,0,1,0,0,0,D,Newcastle United,1,0.26494351,0.423233375,0.158289865,2021
2107,1726,Abdoulaye Doucouré,5,450,1,0.382011212,3,0.80840607,8,5,2,0,M,Everton,1,0.382011212,2.487693161,1.297275977,2021
2108,1822,Antonio Rüdiger,5,450,1,0.13658822,0,0.117918074,4,1,1,0,D,Chelsea,1,0.13658822,3.731189266,3.669425964,2021
2109,2203,Emiliano Buendía,3,254,1,0.092360144,0,0.133503824,2,5,1,0,F M,Aston Villa,1,0.092360144,0.26931343,0.122234013,2021
2110,2254,Mateo Kovacic,5,382,1,1.143732209,3,0.604280142,8,5,0,0,M S,Chelsea,1,1.143732209,4.440038398,3.364692621,2021
2111,2496,Rodri,3,270,1,0.088710468,0,0.221534312,4,4,2,0,M,Manchester City,1,0.088710468,3.87228483,3.683431447,2021
2112,2498,Aymeric Laporte,3,270,1,0.568583474,0,0.018429166,8,1,1,0,D,Manchester City,1,0.568583474,4.446058273,4.39663291,2021
2113,2517,Martin Odegaard,3,254,1,0.093093418,0,0.130875286,2,4,0,0,M,Arsenal,1,0.093093418,0.936098725,0.791695446,2021
2114,2662,Christian Pulisic,1,83,1,0.638170123,0,0,2,0,0,0,M,Chelsea,1,0.638170123,0.666657388,0.028487274,2021
2115,3288,Thiago Silva,3,218,1,0.079087779,0,0.135278009,2,2,0,0,D S,Chelsea,1,0.079087779,2.614245735,2.614245735,2021
2116,3420,Fabinho,4,298,1,0.426513318,0,0,7,0,1,0,M S,Liverpool,1,0.426513318,1.445619768,1.349026637,2021
2117,3635,Bernardo Silva,4,315,1,1.172642022,0,0.596108947,6,4,0,0,M,Manchester City,1,1.172642022,3.512802273,1.792888269,2021
2118,4381,Mateusz Klich,3,246,1,0.676503699,0,0.145236172,10,5,0,0,M,Leeds,1,0.676503699,1.166732684,0.493701056,2021
2119,4419,Adam Armstrong,5,435,1,1.352978211,0,0.321495853,16,3,0,0,F,Southampton,1,1.352978211,1.583904564,0.018373435,2021
2120,4456,Chris Wood,5,428,1,2.09770165,0,0.234862946,11,5,0,0,F,Burnley,1,2.09770165,0.974293452,0.140473232,2021
2121,5220,Kai Havertz,5,286,1,1.471525788,0,0.053321734,10,1,0,0,M S,Chelsea,1,1.471525788,2.787514299,1.414574623,2021
2122,5221,Leon Bailey,3,81,1,0.227253146,1,0.090210743,3,2,1,0,S,Aston Villa,1,0.227253146,0.270664111,0,2021
2123,5247,Naby Keita,4,195,1,0.080186147,0,0.221825615,3,1,0,0,M S,Liverpool,1,0.080186147,1.453854013,1.398679852,2021
2124,5543,Gabriel Jesus,5,328,1,1.307312563,3,1.74196744,7,8,0,0,F S,Manchester City,1,1.307312563,3.157153741,0.908135742,2021
2125,5612,Anwar El Ghazi,3,242,1,0.82715557,0,0.109456144,4,2,1,0,F M,Aston Villa,0,0.065986698,0.236679526,0.171717791,2021
2126,5956,Youri Tielemans,5,450,1,0.655579045,1,0.981826253,9,4,0,0,M,Leicester,1,0.655579045,1.838201735,0.388322946,2021
2127,6026,Richarlison,4,352,1,0.953862793,1,1.144670323,9,6,2,0,F M,Everton,1,0.953862793,2.232481644,1.31501326,2021
2128,6047,Shane Duffy,5,450,1,0.322854754,0,0.019749152,10,1,2,0,D,Brighton,1,0.322854754,1.030688955,1.010939803,2021
2129,6063,Jacob Murphy,5,281,1,0.235906303,1,0.603957079,5,2,1,0,D S,Newcastle United,1,0.235906303,0.979626026,0.205504504,2021
2130,6552,Bryan Mbeumo,5,428,1,2.135585338,0,0.351264242,12,7,1,0,F,Brentford,1,2.135585338,2.581121348,0.381469842,2021
2131,6615,Trevoh Chalobah,3,181,1,0.020171609,0,0,1,0,0,0,D S,Chelsea,1,0.020171609,0.824963734,0.804792121,2021
2132,6817,Fred,4,348,1,0.158954583,0,0.087331068,2,3,1,0,M,Manchester United,1,0.158954583,1.239279583,1.034765266,2021
2133,6894,Mohamed Elyounoussi,3,270,1,1.754434355,0,0.322344504,8,4,0,0,M,Southampton,1,1.754434355,2.200406015,0.255033541,2021
2134,6954,Juan Camilo Hernández,4,124,1,0.175014583,0,0,4,0,0,0,S,Watford,1,0.175014583,0.205170758,0.030156177,2021
2135,7083,Christian Nørgaard,5,450,1,1.445294023,0,0.008592292,2,1,2,0,M,Brentford,1,1.445294023,2.256205431,1.361014894,2021
2136,7698,Leandro Trossard,5,423,1,0.530147366,1,0.330390826,11,7,0,0,M,Brighton,1,0.530147366,0.819118381,0.194675079,2021
2137,7723,John McGinn,4,309,1,0.195741039,0,0.767405093,7,7,1,0,M,Aston Villa,1,0.195741039,0.96179086,0.098983793,2021
2138,8067,Reece James,3,159,1,0.482056797,2,1.004663019,4,5,0,1,D S,Chelsea,1,0.482056797,2.545869896,1.959866831,2021
2139,8288,Tomas Soucek,5,450,1,1.291910637,0,0,13,0,0,0,M,West Ham,1,1.291910637,1.446503475,0.921403103,2021
2140,8379,Alexis Mac Allister,4,171,1,1.018443,1,0.204128899,6,4,0,0,M S,Brighton,1,1.018443,1.011811815,0.476556037,2021
2141,8716,Luke Ayling,5,450,1,0.148444097,0,0.01040201,4,1,0,0,D M,Leeds,1,0.148444097,1.19703163,1.080451384,2021
2142,8845,Hee-Chan Hwang,2,67,1,1.314619005,0,0,2,0,0,0,S,Wolverhampton Wanderers,1,1.314619005,1.687763393,0.373144358,2021
2143,8864,Matthew Cash,5,448,1,0.222690909,0,0.076664142,5,1,1,0,D,Aston Villa,1,0.222690909,0.645198377,0.370523902,2021
2144,62,Lukas Rupp,4,230,0,0.131032045,0,0.086150229,6,1,0,0,M S,Norwich,0,0.131032045,0.525348602,0.434901638,2021
2145,65,Timo Werner,4,116,0,0.579003111,1,0.085404951,2,2,1,0,F S,Chelsea,0,0.579003111,0.67719689,0.075818315,2021
2146,76,Fabian Schär,2,180,0,0,0,0,0,0,2,0,D,Newcastle United,0,0,0.639332715,0.639332715,2021
2147,87,Joelinton,5,211,0,0.689112343,1,0.202806436,6,3,0,0,F M S,Newcastle United,0,0.689112343,1.099848263,0.257521339,2021
2148,111,Jannik Vestergaard,3,179,0,0.038755585,0,0,1,0,0,0,D S,Leicester,0,0.038755585,0.820273127,0.820273127,2021
2149,181,Bernd Leno,3,270,0,0,0,0,0,0,0,0,GK,Arsenal,0,0,0.097027712,0.097027712,2021
2150,200,Andreas Christensen,4,360,0,0.055351164,0,0.028500225,1,2,0,0,D,Chelsea,0,0.055351164,2.830687627,2.830687627,2021
2151,204,Granit Xhaka,3,214,0,0.074368864,0,0.07541576,2,3,0,1,M,Arsenal,0,0.074368864,0.660894841,0.530096754,2021
2152,229,Thiago Alcántara,4,170,0,0.517123982,1,0.746864852,5,5,0,0,M S,Liverpool,0,0.517123982,2.300425366,1.816994876,2021
2153,239,Pascal Groß,3,270,0,0.193455487,2,0.705747932,3,9,0,0,D,Brighton,0,0.193455487,1.259741962,1.219314545,2021
2154,332,Joel Matip,4,360,0,0.442154586,0,0.08745461,7,1,0,0,D,Liverpool,0,0.442154586,2.087520272,2.000065595,2021
2155,342,Sead Kolasinac,1,90,0,0,0,0,0,0,1,0,D,Arsenal,0,0,0,0,2021
2156,343,Pierre-Emile Højbjerg,5,450,0,0.21266102,0,0.166159354,3,4,1,0,M,Tottenham,0,0.21266102,1.431739092,1.121071242,2021
2157,447,Kevin De Bruyne,2,33,0,0.060040744,0,0.224099349,2,2,0,0,S,Manchester City,0,0.060040744,0.130588975,0.070548231,2021
2158,461,Matt Ritchie,5,450,0,0.14538694,1,0.696100771,5,15,1,0,D,Newcastle United,0,0.14538694,2.023949236,1.733824357,2021
2159,462,Dan Gosling,1,19,0,0,0,0,0,0,0,0,S,Watford,0,0,0,0,2021
2160,465,Joshua King,4,233,0,0.640923269,1,0.871139735,3,7,0,0,F S,Watford,0,0.640923269,1.568096258,0.066379712,2021
2161,484,Divock Origi,1,1,0,0,0,0,0,0,0,0,S,Liverpool,0,0,0,0,2021
2162,486,Adam Lallana,5,365,0,0.12954092,0,0,2,0,0,0,M S,Brighton,0,0.12954092,0.947629597,0.859910745,2021
2163,489,James Milner,2,180,0,0.047787853,0,0.097312577,1,2,1,0,D M,Liverpool,0,0.047787853,1.283055305,1.185404271,2021
2164,496,Mohamed Elneny,1,41,0,0,0,0,0,0,0,0,S,Arsenal,0,0,0,0,2021
2165,500,Alex Iwobi,5,201,0,0.802840002,1,0.645287257,5,5,0,0,M S,Everton,0,0.802840002,2.339754075,1.328174129,2021
2166,503,Theo Walcott,2,129,0,0,0,0,0,0,0,0,M,Southampton,0,0,0,0,2021
2167,508,Calum Chambers,2,172,0,0.061792351,0,0.055561051,2,1,0,0,D,Arsenal,0,0.061792351,0.32049942,0.203146018,2021
2168,510,Joel Ward,5,450,0,0.118385445,0,0.110846825,4,1,2,0,D,Crystal Palace,0,0.118385445,1.104053512,0.941639826,2021
2169,528,Angelo Ogbonna,5,450,0,0,0,0,0,0,0,0,D,West Ham,0,0,0.479826255,0.479826255,2021
2170,532,Cheikhou Kouyaté,5,421,0,0.063974395,0,0,1,0,0,0,D M,Crystal Palace,0,0.063974395,0.804919697,0.804919697,2021
2171,533,Mark Noble,2,2,0,0.761168838,0,0,1,0,0,0,S,West Ham,0,0,0,0,2021
2172,535,Manuel Lanzini,2,10,0,0,0,0,0,0,0,0,S,West Ham,0,0,0,0,2021
2173,546,David de Gea,5,450,0,0,0,0,0,0,0,0,GK,Manchester United,0,0,0.911192656,0.911192656,2021
2174,553,Anthony Martial,4,94,0,0.647928774,0,0,1,0,0,0,F S,Manchester United,0,0.647928774,0.097514145,0.097514145,2021
2175,574,Troy Deeney,2,19,0,0.109416589,0,0.033170965,2,1,0,0,S,Watford,0,0.109416589,0.142587557,0,2021
2176,579,Nathan Aké,2,180,0,0.046291888,0,0,1,0,0,0,D,Manchester City,0,0.046291888,0.611617848,0.611617848,2021
2177,581,Craig Cathcart,4,299,0,0.055520888,0,0,1,0,1,0,D,Watford,0,0.055520888,0.656699732,0.656699732,2021
2178,585,Seamus Coleman,4,360,0,0.01627476,0,0.19145032,1,2,1,0,D,Everton,0,0.01627476,1.24956286,1.123672426,2021
2179,593,Aaron Lennon,2,38,0,0,0,0,0,0,1,0,S,Burnley,0,0,0,0,2021
2180,596,Tom Cleverley,4,273,0,0.155637443,1,0.641878851,2,4,0,0,M S,Watford,0,0.155637443,2.302405536,1.665432744,2021
2181,605,Jordan Henderson,4,284,0,0.468642076,0,0.54308011,6,5,1,0,M S,Liverpool,0,0.468642076,3.058905751,2.152361527,2021
2182,606,Christian Benteke,5,363,0,0.407153189,1,0.786548583,8,5,1,0,F S,Crystal Palace,0,0.407153189,1.381188247,0.321711153,2021
2183,614,Fernandinho,3,161,0,0.43555354,0,0.091831204,5,3,0,0,M S,Manchester City,0,0.43555354,0.922310486,0.726750493,2021
2184,620,Kelechi Iheanacho,5,66,0,0.25549762,0,0.539295103,3,2,0,0,S,Leicester,0,0.25549762,0.934393525,0.192590721,2021
2185,631,Ashley Young,4,266,0,0.016430711,0,0.057279479,1,2,0,0,D M S,Aston Villa,0,0.016430711,0.188178062,0.143732145,2021
2186,633,James McArthur,5,426,0,0.107876012,0,0.097992372,4,3,0,0,M,Crystal Palace,0,0.107876012,1.189387415,1.108984143,2021
2187,635,Alex McCarthy,5,450,0,0,0,0,0,0,0,0,GK,Southampton,0,0,0.629336774,0.629336774,2021
2188,637,Hugo Lloris,5,450,0,0,0,0.030952547,0,1,0,0,GK,Tottenham,0,0,0.096172338,0.065219792,2021
2189,638,Kyle Walker,4,319,0,0.088626582,0,0.390612751,3,1,0,0,D,Manchester City,0,0.088626582,1.914428055,1.450758234,2021
2190,641,Danny Rose,2,180,0,0,0,0.307924425,0,2,1,0,D,Watford,0,0,0.888798222,0.580873765,2021
2191,643,Eric Dier,5,371,0,0.108191475,0,0.01331727,2,1,0,0,D,Tottenham,0,0.108191475,0.59250964,0.59250964,2021
2192,647,Harry Kane,4,283,0,0.697899811,0,0.333575532,4,3,2,0,F M S,Tottenham,0,0.697899811,0.878566053,0.065219792,2021
2193,660,Ben Davies,1,29,0,0,0,0,0,0,0,0,S,Tottenham,0,0,0,0,2021
2194,669,Ashley Westwood,4,360,0,0.115887828,1,1.523953699,3,6,1,0,M,Burnley,0,0.115887828,0.894420445,0.662129368,2021
2195,672,Jordan Ayew,5,376,0,0.454066435,0,0.319513351,9,4,0,0,F M S,Crystal Palace,0,0.454066435,0.855249047,0.311464336,2021
2196,681,César Azpilicueta,5,362,0,0.028508665,1,0.624228112,1,3,0,0,D S,Chelsea,0,0.028508665,3.8897378,3.33873941,2021
2197,694,Asmir Begovic,1,90,0,0,0,0,0,0,0,0,GK,Everton,0,0,0,0,2021
2198,695,Bertrand Traoré,3,37,0,0.152968244,0,0,4,0,0,0,S,Aston Villa,0,0.152968244,0.24103408,0.108741008,2021
2199,697,Nemanja Matic,4,199,0,0.117248854,1,0.172266442,3,3,0,0,M S,Manchester United,0,0.117248854,0.728316333,0.620041128,2021
2200,706,Lukasz Fabianski,5,450,0,0,0,0,0,0,0,0,GK,West Ham,0,0,0.223103151,0.223103151,2021
2201,708,Federico Fernández,3,262,0,0.160163503,0,0.284238964,2,1,0,0,D,Newcastle United,0,0.160163503,0.386409923,0.102170963,2021
2202,712,Jack Cork,2,178,0,0.109592544,0,0,3,0,0,0,M,Burnley,0,0.109592544,0.242174797,0.132582247,2021
2203,741,Jordan Pickford,4,360,0,0,0,0.01661828,0,1,1,0,GK,Everton,0,0,0.01661828,0,2021
